panel,detector,budget,max_events_ratio,max_tiw_ratio,frac_violate_events,frac_violate_tiw,pass_rate,frac_violate_any,n_windows
all_only,fused_fisher_lrt_delta,1.0,1.3333333333333333,0.38461538461538464,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,21
all_only,fused_fisher_lrt_delta,2.0,0.8333333333333334,1.3247863247863247,0.0,0.47619047619047616,0.5238095238095238,0.47619047619047616,21
all_only,fused_sp,1.0,1.6666666666666667,1.3675213675213675,0.23809523809523808,0.23809523809523808,0.6190476190476191,0.38095238095238093,21
all_only,fused_sp,2.0,0.6666666666666666,1.3247863247863247,0.0,0.6190476190476191,0.38095238095238093,0.6190476190476191,21
all_only,fused_sp_lrt_delta,1.0,1.6666666666666667,0.21367521367521367,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,21
all_only,fused_sp_lrt_delta,2.0,0.8333333333333334,1.2393162393162394,0.0,0.38095238095238093,0.6190476190476191,0.38095238095238093,21
all_only,max_abs,1.0,1.3333333333333333,0.17094017094017094,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
all_only,max_abs,2.0,0.8333333333333334,1.0256410256410258,0.0,0.0,1.0,0.0,21
all_only,pc_t2,1.0,1.6666666666666667,0.25641025641025644,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,21
all_only,pc_t2,2.0,0.8333333333333334,0.5128205128205129,0.0,0.0,1.0,0.0,21
all_only,res_energy,1.0,1.6666666666666667,1.3675213675213675,0.23809523809523808,0.2857142857142857,0.6190476190476191,0.38095238095238093,21
all_only,res_energy,2.0,0.6666666666666666,1.2820512820512822,0.0,0.5238095238095238,0.47619047619047616,0.5238095238095238,21
all_only,stale,1.0,1.3333333333333333,3.3333333333333335,0.6190476190476191,1.0,0.0,1.0,21
all_only,stale,2.0,0.6666666666666666,3.3333333333333335,0.0,1.0,0.0,1.0,21
full,T2,1.0,1.3333333333333333,0.25641025641025644,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,21
full,T2,2.0,1.0,0.9401709401709402,0.0,0.0,1.0,0.0,21
full,cusum_factor_cov_lrt,1.0,1.0,0.12820512820512822,0.0,0.0,1.0,0.0,21
full,cusum_factor_cov_lrt,2.0,0.8333333333333334,1.0256410256410258,0.0,0.0,1.0,0.0,21
full,ewma_factor_cov_lrt,1.0,1.6666666666666667,0.5555555555555556,0.19047619047619047,0.0,0.8095238095238095,0.19047619047619047,21
full,ewma_factor_cov_lrt,2.0,1.0,1.4102564102564104,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,21
full,factor_cov_change,1.0,1.3333333333333333,1.3247863247863247,0.23809523809523808,0.23809523809523808,0.5238095238095238,0.47619047619047616,21
full,factor_cov_change,2.0,0.6666666666666666,1.623931623931624,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,21
full,factor_cov_delta,1.0,1.6666666666666667,0.21367521367521367,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
full,factor_cov_delta,2.0,1.0,1.3675213675213675,0.0,0.23809523809523808,0.7619047619047619,0.23809523809523808,21
full,factor_cov_lrt,1.0,1.6666666666666667,1.2820512820512822,0.2857142857142857,0.19047619047619047,0.6190476190476191,0.38095238095238093,21
full,factor_cov_lrt,2.0,0.8333333333333334,1.4102564102564104,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,21
full,factor_cov_lrt_delta,1.0,1.3333333333333333,0.17094017094017094,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
full,factor_cov_lrt_delta,2.0,1.0,1.623931623931624,0.0,0.47619047619047616,0.5238095238095238,0.47619047619047616,21
full,fused_fisher,1.0,1.6666666666666667,1.4529914529914532,0.38095238095238093,0.09523809523809523,0.5714285714285714,0.42857142857142855,21
full,fused_fisher,2.0,0.8333333333333334,1.4529914529914532,0.0,0.47619047619047616,0.5238095238095238,0.47619047619047616,21
full,fused_fisher_lrt_delta,1.0,1.3333333333333333,0.3418803418803419,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,21
full,fused_fisher_lrt_delta,2.0,0.8333333333333334,1.5384615384615385,0.0,0.23809523809523808,0.7619047619047619,0.23809523809523808,21
full,fused_sp,1.0,1.6666666666666667,1.153846153846154,0.2857142857142857,0.047619047619047616,0.7142857142857143,0.2857142857142857,21
full,fused_sp,2.0,1.0,1.3247863247863247,0.0,0.6190476190476191,0.38095238095238093,0.6190476190476191,21
full,fused_sp_lrt_delta,1.0,1.3333333333333333,0.17094017094017094,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
full,fused_sp_lrt_delta,2.0,0.8333333333333334,1.3675213675213675,0.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,21
full,max_abs,1.0,1.6666666666666667,0.5128205128205129,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,21
full,max_abs,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
full,pc_t2,1.0,1.6666666666666667,0.25641025641025644,0.38095238095238093,0.0,0.6190476190476191,0.38095238095238093,21
full,pc_t2,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
full,res_energy,1.0,1.6666666666666667,0.5128205128205129,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
full,res_energy,2.0,1.0,1.0683760683760686,0.0,0.0,1.0,0.0,21
full,stale,1.0,1.3333333333333333,3.3333333333333335,0.6190476190476191,1.0,0.0,1.0,21
full,stale,2.0,0.6666666666666666,3.3333333333333335,0.0,1.0,0.0,1.0,21
score_only,T2,1.0,1.3333333333333333,0.38461538461538464,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,21
score_only,T2,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
score_only,coh_resid_energy,1.0,1.3333333333333333,0.21367521367521367,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,21
score_only,coh_resid_energy,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
score_only,coh_resid_t2,1.0,1.3333333333333333,0.21367521367521367,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
score_only,coh_resid_t2,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
score_only,cusum_coh_resid_t2,1.0,1.3333333333333333,0.21367521367521367,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
score_only,cusum_coh_resid_t2,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
score_only,cusum_factor_cov_lrt,1.0,0.3333333333333333,0.042735042735042736,0.0,0.0,1.0,0.0,21
score_only,cusum_factor_cov_lrt,2.0,0.16666666666666666,0.042735042735042736,0.0,0.0,1.0,0.0,21
score_only,ewma_coh_resid_t2,1.0,1.3333333333333333,1.4102564102564104,0.09523809523809523,0.3333333333333333,0.6190476190476191,0.38095238095238093,21
score_only,ewma_coh_resid_t2,2.0,0.6666666666666666,1.5384615384615385,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,21
score_only,ewma_factor_cov_lrt,1.0,1.3333333333333333,0.8547008547008547,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,21
score_only,ewma_factor_cov_lrt,2.0,0.8333333333333334,1.3247863247863247,0.0,0.09523809523809523,0.9047619047619048,0.09523809523809523,21
score_only,factor_cov_change,1.0,1.6666666666666667,0.811965811965812,0.47619047619047616,0.0,0.5238095238095238,0.47619047619047616,21
score_only,factor_cov_change,2.0,0.8333333333333334,1.6666666666666667,0.0,0.38095238095238093,0.6190476190476191,0.38095238095238093,21
score_only,factor_cov_delta,1.0,1.3333333333333333,0.17094017094017094,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
score_only,factor_cov_delta,2.0,0.8333333333333334,1.4102564102564104,0.0,0.5238095238095238,0.47619047619047616,0.5238095238095238,21
score_only,factor_cov_lrt,1.0,1.6666666666666667,1.1965811965811965,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.3333333333333333,21
score_only,factor_cov_lrt,2.0,0.8333333333333334,1.4102564102564104,0.0,0.38095238095238093,0.6190476190476191,0.38095238095238093,21
score_only,factor_cov_lrt_delta,1.0,1.6666666666666667,0.25641025641025644,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,21
score_only,factor_cov_lrt_delta,2.0,1.0,1.4102564102564104,0.0,0.19047619047619047,0.8095238095238095,0.19047619047619047,21
score_only,fused_fisher,1.0,1.6666666666666667,0.38461538461538464,0.09523809523809523,0.0,0.9047619047619048,0.09523809523809523,21
score_only,fused_fisher,2.0,0.8333333333333334,1.3247863247863247,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,21
score_only,fused_fisher_lrt_delta,1.0,1.6666666666666667,0.21367521367521367,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,21
score_only,fused_fisher_lrt_delta,2.0,0.8333333333333334,1.4102564102564104,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,21
score_only,fused_sp,1.0,1.6666666666666667,1.2393162393162394,0.19047619047619047,0.14285714285714285,0.6666666666666666,0.3333333333333333,21
score_only,fused_sp,2.0,0.6666666666666666,1.4529914529914532,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,21
score_only,fused_sp_lrt_delta,1.0,1.3333333333333333,0.17094017094017094,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,21
score_only,fused_sp_lrt_delta,2.0,0.8333333333333334,1.6666666666666667,0.0,0.5238095238095238,0.47619047619047616,0.5238095238095238,21
score_only,max_abs,1.0,1.6666666666666667,0.5128205128205129,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,21
score_only,max_abs,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
score_only,pc_t2,1.0,1.6666666666666667,0.5128205128205129,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,21
score_only,pc_t2,2.0,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,21
score_only,res_energy,1.0,1.6666666666666667,0.4700854700854701,0.23809523809523808,0.0,0.7619047619047619,0.23809523809523808,21
score_only,res_energy,2.0,0.8333333333333334,1.2820512820512822,0.0,0.5238095238095238,0.47619047619047616,0.5238095238095238,21
score_only,stale,1.0,1.3333333333333333,3.2051282051282053,0.7619047619047619,1.0,0.0,1.0,21
score_only,stale,2.0,0.6666666666666666,3.2051282051282053,0.0,1.0,0.0,1.0,21
