detector,base_trial,incident_start,incident_end,cad_win,event_success,category
cusum_factor_cov_lrt,0,2024-03-01,2024-08-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,1,2023-02-01,2023-07-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,2,2022-07-01,2022-12-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,3,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,4,2021-07-01,2021-12-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,5,2020-03-01,2020-08-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,6,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,7,2020-01-01,2020-06-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,8,2020-11-01,2021-04-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,9,2023-12-01,2024-05-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,10,2023-03-01,2023-08-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,11,2024-06-01,2024-11-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,12,2022-06-01,2022-11-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,13,2022-12-01,2023-05-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,14,2024-10-01,2025-03-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,15,2023-08-01,2024-01-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,16,2023-02-01,2023-07-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,17,2022-09-01,2023-02-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,18,2022-10-01,2023-03-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,19,2024-08-01,2025-01-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,20,2021-05-01,2021-10-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,21,2024-01-01,2024-06-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,22,2023-04-01,2023-09-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,23,2020-01-01,2020-06-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,24,2021-12-01,2022-05-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,25,2024-03-01,2024-08-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,26,2022-09-01,2023-02-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,27,2020-02-01,2020-07-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,28,2023-10-01,2024-03-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,29,2023-08-01,2024-01-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,30,2024-02-01,2024-07-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,31,2020-11-01,2021-04-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,32,2020-06-01,2020-11-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,33,2024-03-01,2024-08-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,34,2020-02-01,2020-07-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,35,2022-08-01,2023-01-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,36,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,37,2021-06-01,2021-11-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,38,2022-05-01,2022-10-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,39,2022-01-01,2022-06-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,40,2021-12-01,2022-05-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,41,2020-02-01,2020-07-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,42,2020-01-01,2020-06-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,43,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,44,2020-01-01,2020-06-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,45,2023-04-01,2023-09-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,46,2022-08-01,2023-01-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,47,2023-03-01,2023-08-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,48,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,49,2023-01-01,2023-06-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,50,2023-10-01,2024-03-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,51,2021-11-01,2022-04-01,0.6666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,52,2022-04-01,2022-09-01,0.6666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,53,2024-11-01,2025-04-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,54,2023-12-01,2024-05-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,55,2024-10-01,2025-03-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,56,2021-11-01,2022-04-01,0.6666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,57,2023-05-01,2023-10-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,58,2024-09-01,2025-02-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,59,2023-03-01,2023-08-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,60,2024-02-01,2024-07-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,61,2023-05-01,2023-10-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,62,2023-06-01,2023-11-01,0.6666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,63,2021-11-01,2022-04-01,0.6666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,64,2024-04-01,2024-09-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,65,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,66,2022-11-01,2023-04-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,67,2023-07-01,2023-12-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,68,2024-02-01,2024-07-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,69,2022-07-01,2022-12-01,0.16666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,70,2021-11-01,2022-04-01,0.6666666666666666,1,changed_with_warning_overlap
cusum_factor_cov_lrt,71,2021-07-01,2021-12-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,72,2022-01-01,2022-06-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,73,2022-05-01,2022-10-01,0.5,1,changed_with_warning_overlap
cusum_factor_cov_lrt,74,2023-07-01,2023-12-01,0.8333333333333334,1,changed_with_warning_overlap
cusum_factor_cov_lrt,75,2024-05-01,2024-10-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,76,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,77,2024-08-01,2025-01-01,0.3333333333333333,1,changed_with_warning_overlap
cusum_factor_cov_lrt,78,2022-08-01,2023-01-01,0.0,1,no_alert_stream_change
cusum_factor_cov_lrt,79,2021-10-01,2022-03-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,0,2024-03-01,2024-08-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,1,2023-02-01,2023-07-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,2,2022-07-01,2022-12-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,3,2021-04-01,2021-09-01,0.16666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,4,2021-07-01,2021-12-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,5,2020-03-01,2020-08-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,6,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,7,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,8,2020-11-01,2021-04-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,9,2023-12-01,2024-05-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,10,2023-03-01,2023-08-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,11,2024-06-01,2024-11-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,12,2022-06-01,2022-11-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,13,2022-12-01,2023-05-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,14,2024-10-01,2025-03-01,0.16666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,15,2023-08-01,2024-01-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,16,2023-02-01,2023-07-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,17,2022-09-01,2023-02-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,18,2022-10-01,2023-03-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,19,2024-08-01,2025-01-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,20,2021-05-01,2021-10-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,21,2024-01-01,2024-06-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,22,2023-04-01,2023-09-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,23,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,24,2021-12-01,2022-05-01,1.0,1,changed_with_warning_overlap
ewma_coh_resid_t2,25,2024-03-01,2024-08-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,26,2022-09-01,2023-02-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,27,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,28,2023-10-01,2024-03-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,29,2023-08-01,2024-01-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,30,2024-02-01,2024-07-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,31,2020-11-01,2021-04-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,32,2020-06-01,2020-11-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,33,2024-03-01,2024-08-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,34,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,35,2022-08-01,2023-01-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,36,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,37,2021-06-01,2021-11-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,38,2022-05-01,2022-10-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,39,2022-01-01,2022-06-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,40,2021-12-01,2022-05-01,1.0,1,changed_with_warning_overlap
ewma_coh_resid_t2,41,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,42,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,43,2020-08-01,2021-01-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,44,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,45,2023-04-01,2023-09-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,46,2022-08-01,2023-01-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,47,2023-03-01,2023-08-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,48,2021-04-01,2021-09-01,0.16666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,49,2023-01-01,2023-06-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,50,2023-10-01,2024-03-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,51,2021-11-01,2022-04-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,52,2022-04-01,2022-09-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,53,2024-11-01,2025-04-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,54,2023-12-01,2024-05-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,55,2024-10-01,2025-03-01,0.16666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,56,2021-11-01,2022-04-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,57,2023-05-01,2023-10-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,58,2024-09-01,2025-02-01,0.16666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,59,2023-03-01,2023-08-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,60,2024-02-01,2024-07-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,61,2023-05-01,2023-10-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,62,2023-06-01,2023-11-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,63,2021-11-01,2022-04-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,64,2024-04-01,2024-09-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,65,2020-08-01,2021-01-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,66,2022-11-01,2023-04-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,67,2023-07-01,2023-12-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,68,2024-02-01,2024-07-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,69,2022-07-01,2022-12-01,0.5,1,changed_with_warning_overlap
ewma_coh_resid_t2,70,2021-11-01,2022-04-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,71,2021-07-01,2021-12-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,72,2022-01-01,2022-06-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,73,2022-05-01,2022-10-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,74,2023-07-01,2023-12-01,0.3333333333333333,1,changed_with_warning_overlap
ewma_coh_resid_t2,75,2024-05-01,2024-10-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,76,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
ewma_coh_resid_t2,77,2024-08-01,2025-01-01,0.8333333333333334,1,changed_with_warning_overlap
ewma_coh_resid_t2,78,2022-08-01,2023-01-01,0.6666666666666666,1,changed_with_warning_overlap
ewma_coh_resid_t2,79,2021-10-01,2022-03-01,0.6666666666666666,1,changed_with_warning_overlap
factor_cov_lrt_delta,0,2024-03-01,2024-08-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,1,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,2,2022-07-01,2022-12-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,3,2021-04-01,2021-09-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,4,2021-07-01,2021-12-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,5,2020-03-01,2020-08-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,6,2020-05-01,2020-10-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,7,2020-01-01,2020-06-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,8,2020-11-01,2021-04-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,9,2023-12-01,2024-05-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,10,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,11,2024-06-01,2024-11-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,12,2022-06-01,2022-11-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,13,2022-12-01,2023-05-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,14,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,15,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,16,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,17,2022-09-01,2023-02-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,18,2022-10-01,2023-03-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,19,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,20,2021-05-01,2021-10-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,21,2024-01-01,2024-06-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,22,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,23,2020-01-01,2020-06-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,24,2021-12-01,2022-05-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,25,2024-03-01,2024-08-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,26,2022-09-01,2023-02-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,27,2020-02-01,2020-07-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,28,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,29,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,30,2024-02-01,2024-07-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,31,2020-11-01,2021-04-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,32,2020-06-01,2020-11-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,33,2024-03-01,2024-08-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,34,2020-02-01,2020-07-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,35,2022-08-01,2023-01-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,36,2020-05-01,2020-10-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,37,2021-06-01,2021-11-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,38,2022-05-01,2022-10-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,39,2022-01-01,2022-06-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,40,2021-12-01,2022-05-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,41,2020-02-01,2020-07-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,42,2020-01-01,2020-06-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,43,2020-08-01,2021-01-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,44,2020-01-01,2020-06-01,0.6666666666666666,0,silent_suppression
factor_cov_lrt_delta,45,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,46,2022-08-01,2023-01-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,47,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,48,2021-04-01,2021-09-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,49,2023-01-01,2023-06-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,50,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,51,2021-11-01,2022-04-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,52,2022-04-01,2022-09-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,53,2024-11-01,2025-04-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,54,2023-12-01,2024-05-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,55,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,56,2021-11-01,2022-04-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,57,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,58,2024-09-01,2025-02-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,59,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,60,2024-02-01,2024-07-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,61,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,62,2023-06-01,2023-11-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,63,2021-11-01,2022-04-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,64,2024-04-01,2024-09-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,65,2020-08-01,2021-01-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,66,2022-11-01,2023-04-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,67,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,68,2024-02-01,2024-07-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,69,2022-07-01,2022-12-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,70,2021-11-01,2022-04-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,71,2021-07-01,2021-12-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,72,2022-01-01,2022-06-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,73,2022-05-01,2022-10-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,74,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,75,2024-05-01,2024-10-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,76,2020-05-01,2020-10-01,0.3333333333333333,0,silent_suppression
factor_cov_lrt_delta,77,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
factor_cov_lrt_delta,78,2022-08-01,2023-01-01,0.16666666666666666,0,silent_suppression
factor_cov_lrt_delta,79,2021-10-01,2022-03-01,0.16666666666666666,0,silent_suppression
fused_fisher,0,2024-03-01,2024-08-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,1,2023-02-01,2023-07-01,0.5,1,changed_with_warning_overlap
fused_fisher,2,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
fused_fisher,3,2021-04-01,2021-09-01,0.5,1,changed_with_warning_overlap
fused_fisher,4,2021-07-01,2021-12-01,0.5,1,changed_with_warning_overlap
fused_fisher,5,2020-03-01,2020-08-01,0.0,1,no_alert_stream_change
fused_fisher,6,2020-05-01,2020-10-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,7,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
fused_fisher,8,2020-11-01,2021-04-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,9,2023-12-01,2024-05-01,0.3333333333333333,0,silent_suppression
fused_fisher,10,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_fisher,11,2024-06-01,2024-11-01,0.6666666666666666,1,changed_with_warning_overlap
fused_fisher,12,2022-06-01,2022-11-01,0.0,0,no_alert_stream_change
fused_fisher,13,2022-12-01,2023-05-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,14,2024-10-01,2025-03-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,15,2023-08-01,2024-01-01,0.16666666666666666,0,silent_suppression
fused_fisher,16,2023-02-01,2023-07-01,0.5,1,changed_with_warning_overlap
fused_fisher,17,2022-09-01,2023-02-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,18,2022-10-01,2023-03-01,0.0,0,no_alert_stream_change
fused_fisher,19,2024-08-01,2025-01-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,20,2021-05-01,2021-10-01,0.5,1,changed_with_warning_overlap
fused_fisher,21,2024-01-01,2024-06-01,0.6666666666666666,1,changed_with_warning_overlap
fused_fisher,22,2023-04-01,2023-09-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,23,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
fused_fisher,24,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
fused_fisher,25,2024-03-01,2024-08-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,26,2022-09-01,2023-02-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,27,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
fused_fisher,28,2023-10-01,2024-03-01,0.16666666666666666,0,silent_suppression
fused_fisher,29,2023-08-01,2024-01-01,0.16666666666666666,0,silent_suppression
fused_fisher,30,2024-02-01,2024-07-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,31,2020-11-01,2021-04-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,32,2020-06-01,2020-11-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,33,2024-03-01,2024-08-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,34,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
fused_fisher,35,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_fisher,36,2020-05-01,2020-10-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,37,2021-06-01,2021-11-01,0.5,1,changed_with_warning_overlap
fused_fisher,38,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
fused_fisher,39,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
fused_fisher,40,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
fused_fisher,41,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
fused_fisher,42,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
fused_fisher,43,2020-08-01,2021-01-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,44,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
fused_fisher,45,2023-04-01,2023-09-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,46,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_fisher,47,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_fisher,48,2021-04-01,2021-09-01,0.5,1,changed_with_warning_overlap
fused_fisher,49,2023-01-01,2023-06-01,0.5,1,changed_with_warning_overlap
fused_fisher,50,2023-10-01,2024-03-01,0.16666666666666666,0,silent_suppression
fused_fisher,51,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_fisher,52,2022-04-01,2022-09-01,0.0,0,no_alert_stream_change
