slice,drift_delta,drift_mode,drift_scope,online_recal,n_rows,pass_rate_mean,events_ratio_p95,events_ratio_p99,max_events_ratio_overall,tiw_ratio_p95,tiw_ratio_p99,max_tiw_ratio_overall,clean_pass_rate_mean,pass_rate_delta_vs_clean,flip_1to0_rate,flip_0to1_rate,max_events_ratio_delta_vs_clean
score_only_budget_ge_0p75,0.0,noise_ar1,score_all,1,57,0.5087719298245614,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.555555555555551,4.444444444444445,4.444444444444445,0.5087719298245614,0.0,0.0,0.0,0.0
score_only_budget_ge_0p75,0.25,noise_ar1,score_all,1,57,0.5263157894736842,1.3333333333333333,1.4799999999999993,1.6666666666666667,3.555555555555551,4.444444444444445,4.444444444444445,0.5087719298245614,0.01754385964912275,0.0,0.017543859649122806,0.3333333333333333
score_only_budget_ge_0p75,0.5,noise_ar1,score_all,1,57,0.5614035087719298,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.555555555555551,4.444444444444445,4.444444444444445,0.5087719298245614,0.05263157894736836,0.0,0.05263157894736842,0.6666666666666666
score_only_budget_ge_0p75,0.75,noise_ar1,score_all,1,57,0.543859649122807,1.3999999999999986,1.6666666666666667,1.6666666666666667,3.851851851851849,4.444444444444445,4.444444444444445,0.5087719298245614,0.03508771929824561,0.0,0.03508771929824561,0.3333333333333335
score_only_budget_ge_0p75,1.0,noise_ar1,score_all,1,57,0.543859649122807,1.3999999999999986,1.6666666666666667,1.6666666666666667,3.7037037037036997,4.444444444444445,4.444444444444445,0.5087719298245614,0.03508771929824561,0.017543859649122806,0.05263157894736842,0.3333333333333335
