panel,detector,budget,max_events_ratio,max_tiw_ratio,frac_violate_events,frac_violate_tiw,pass_rate,frac_violate_any,n_windows
full,pc_t2,1.0,1.0,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,pc_t2,1.25,0.8,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,pc_t2,1.5,0.6666666666666666,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,pc_t2,2.0,0.5,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,res_energy,0.25,2.6666666666666665,1.3888888888888888,1.0,0.3333333333333333,0.0,1.0,3
full,res_energy,0.5,2.0,2.7777777777777777,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,res_energy,0.75,1.3333333333333333,3.055555555555556,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,res_energy,1.0,1.0,3.055555555555556,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,res_energy,1.25,0.8,3.055555555555556,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,res_energy,1.5,0.6666666666666666,3.055555555555556,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,res_energy,2.0,0.6666666666666666,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,stale,0.25,1.3333333333333333,0.5555555555555555,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
full,stale,0.5,1.3333333333333333,0.8333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3
full,stale,0.75,0.8888888888888888,1.111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,stale,1.0,0.6666666666666666,1.9444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,stale,1.25,0.5333333333333333,1.9444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,stale,1.5,0.4444444444444444,1.9444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,stale,2.0,0.3333333333333333,0.8333333333333333,0.0,0.0,1.0,0.0,3
score_only,T2,0.25,5.333333333333333,2.222222222222222,1.0,0.3333333333333333,0.0,1.0,3
score_only,T2,0.5,2.6666666666666665,2.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
score_only,T2,0.75,1.3333333333333333,3.055555555555556,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
score_only,T2,1.0,1.3333333333333333,3.6111111111111107,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
score_only,T2,1.25,1.0666666666666667,3.6111111111111107,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
