kind,panel,detector,paper_strength_policy,attack_strength_selected,attack_strength_selected_is_applicable,budget_target_paper,budget_nominal_selected,matched_mode,matched_budget_band,matched_tol_budget,tiw_cap,matched_tol_tiw,years_eval_median,target_count_nearest,count_band_width,implied_rate_nearest,n_trials_total,n_trials_budget_in_band,n_trials_joint_in_band,n_trials_primary,coverage_budget,coverage_joint,coverage_primary,primary_status,n_trials,detect_rate,detect_rate_null,uplift_detect_rate,event_success_rate,event_timely_sla_rate,event_anywarn_success_rate,event_anywarn_timely_sla_rate,event_preexisting_warning_rate,contract_pass_full_rate,contract_pass_full_anywarn_rate,event_sla_months,median_delay,median_delay_null,delay_p50,delay_p90,delay_null_p50,delay_null_p90,event_delay_p50,event_delay_p90,event_time_to_trigger_p50,event_time_to_trigger_p90,median_delay_uncens,median_delay_null_uncens,mean_false_alarm_months_per_year,mean_false_alert_events_per_year,mean_time_in_warning,mean_p_star,mean_effect_size,mean_fae_null,mean_tiw_null,mean_cad_win,mean_cad_post,mean_dtiw_win,mean_abs_dtiw_win,mean_dtiw_post,nc2_p0,p_hat,p_binom,nc2_pass,nc2_alpha
corr_mix,all_only,T2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,cusum_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,80,0,80,1.0,0.0,1.0,OK,80.0,0.55,0.55,0.0,0.75,0.4625,0.75,0.4625,0.25,0.0,0.0,1.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0,6.0,5.0,6.0,2.0,2.0,3.496551724137931,0.9543103448275861,0.29137931034482756,,0.32033419404596924,0.9543103448275861,0.29137931034482756,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.5461606219703808,0.0,0.05
corr_mix,all_only,ewma_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,factor_cov_change,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,factor_cov_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,factor_cov_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,fused_fisher,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,56,1,56,0.7,0.0125,0.7,OK,56.0,0.0,0.0,0.0,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.017857142857142856,0.017857142857142856,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,1.629310344827586,0.8275862068965517,0.13577586206896555,0.00026020922834313044,-0.28035702313248434,0.8275862068965517,0.13577586206896555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05
corr_mix,all_only,fused_fisher_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,all_only,fused_sp,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.1,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
