slice,drift_delta,drift_mode,drift_scope,online_recal,n_rows,pass_rate_mean,events_ratio_p95,events_ratio_p99,max_events_ratio_overall,tiw_ratio_p95,tiw_ratio_p99,max_tiw_ratio_overall,clean_pass_rate_mean,pass_rate_delta_vs_clean,flip_1to0_rate,flip_0to1_rate,max_events_ratio_delta_vs_clean
score_only_budget_ge_0p75,0.25,noise_ar1,score_all,0,285,0.042105263157894736,2.2222222222222223,2.6666666666666665,2.6666666666666665,4.444444444444445,4.444444444444445,4.444444444444445,0.09824561403508772,-0.056140350877192984,0.056140350877192984,0.0,1.3333333333333335
score_only_budget_ge_0p75,0.5,noise_ar1,score_all,0,285,0.10175438596491228,2.0,2.386666666666675,2.6666666666666665,4.444444444444445,4.444444444444445,4.444444444444445,0.09824561403508772,0.0035087719298245584,0.021052631578947368,0.02456140350877193,0.8888888888888888
score_only_budget_ge_0p75,0.75,noise_ar1,score_all,0,285,0.17543859649122806,2.1777777777777803,2.6666666666666665,3.111111111111111,4.444444444444445,4.444444444444445,4.444444444444445,0.09824561403508772,0.07719298245614034,0.007017543859649123,0.08421052631578947,0.8888888888888891
score_only_budget_ge_0p75,1.0,noise_ar1,score_all,0,285,0.12982456140350876,2.2222222222222223,2.2222222222222223,3.111111111111111,4.444444444444445,4.444444444444445,4.444444444444445,0.09824561403508772,0.03157894736842104,0.017543859649122806,0.04912280701754386,0.8888888888888891
