panel,detector,budget,duration_months,tiw_eval,p_overlap_warning_uniform,tiw_in_window_uniform,p_overlap_indep,p_overlap_minus_indep,cad_win_zero,dtiw_win_zero,dfae_win_zero
score_only,fused_sp,1.25,6,0.421875,0.847457627118644,0.43502824858757067,0.9626637667970499,-0.11520613967840587,0.0,0.0,0.0
score_only,fused_fisher,1.25,6,0.5,0.864406779661017,0.5,0.984375,-0.11996822033898302,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,1.25,6,0.421875,0.847457627118644,0.43502824858757067,0.9626637667970499,-0.11520613967840587,0.0,0.0,0.0
score_only,fused_fisher_lrt_delta,1.25,6,0.421875,0.9322033898305084,0.40960451977401136,0.9626637667970499,-0.03046037696654147,0.0,0.0,0.0
score_only,ewma_factor_cov_lrt,1.25,6,0.40625,0.7457627118644068,0.4293785310734463,0.9561851089820266,-0.21042239711761979,0.0,0.0,0.0
score_only,cusum_factor_cov_lrt,1.25,6,0.484375,0.9322033898305084,0.5169491525423728,0.9812066675949609,-0.04900327776445246,0.0,0.0,0.0
score_only,coh_resid_t2,1.25,6,0.390625,0.8305084745762712,0.38135593220338987,0.9487955390795832,-0.11828706450331206,0.0,0.0,0.0
score_only,coh_resid_energy,1.25,6,0.265625,0.6779661016949152,0.24576271186440676,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
score_only,ewma_coh_resid_t2,1.25,6,0.546875,0.864406779661017,0.5084745762711864,0.9913441814569524,-0.12693740179593538,0.0,0.0,0.0
score_only,cusum_coh_resid_t2,1.25,6,0.671875,1.0,0.6694915254237288,0.9987519386777421,0.001248061322257854,0.0,0.0,0.0
score_only,max_abs,1.5,6,0.515625,0.9322033898305084,0.536723163841808,0.9870851216692245,-0.05488173183871603,0.0,0.0,0.0
score_only,T2,1.5,6,0.421875,0.7966101694915254,0.41807909604519783,0.9626637667970499,-0.1660535973055245,0.0,0.0,0.0
score_only,res_energy,1.5,6,0.40625,0.7966101694915254,0.39265536723163846,0.9561851089820266,-0.15957493949050117,0.0,0.0,0.0
score_only,pc_t2,1.5,6,0.46875,0.8813559322033898,0.46045197740113003,0.9775201370939612,-0.09616420489057143,0.0,0.0,0.0
score_only,stale,1.5,6,0.0625,0.23728813559322035,0.06779661016949153,0.32106584310531616,-0.08377770751209582,0.0,0.0,0.0
score_only,factor_cov_change,1.5,6,0.484375,0.9322033898305084,0.5084745762711864,0.9812066675949609,-0.04900327776445246,0.0,0.0,0.0
score_only,factor_cov_delta,1.5,6,0.515625,0.9661016949152542,0.5338983050847458,0.9870851216692245,-0.020983426753970247,0.0,0.0,0.0
score_only,factor_cov_lrt,1.5,6,0.328125,0.7288135593220338,0.3474576271186441,0.9080120607832214,-0.17919850146118754,0.0,0.0,0.0
score_only,factor_cov_lrt_delta,1.5,6,0.453125,0.9661016949152542,0.43785310734463273,0.9732497144577792,-0.007148019542524975,0.0,0.0,0.0
score_only,fused_sp,1.5,6,0.421875,0.847457627118644,0.43502824858757067,0.9626637667970499,-0.11520613967840587,0.0,0.0,0.0
score_only,fused_fisher,1.5,6,0.5,0.864406779661017,0.5,0.984375,-0.11996822033898302,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,1.5,6,0.421875,0.847457627118644,0.43502824858757067,0.9626637667970499,-0.11520613967840587,0.0,0.0,0.0
score_only,fused_fisher_lrt_delta,1.5,6,0.484375,0.9491525423728814,0.47740112994350287,0.9812066675949609,-0.03205412522207951,0.0,0.0,0.0
score_only,ewma_factor_cov_lrt,1.5,6,0.40625,0.7457627118644068,0.4293785310734463,0.9561851089820266,-0.21042239711761979,0.0,0.0,0.0
score_only,cusum_factor_cov_lrt,1.5,6,0.484375,0.9322033898305084,0.5169491525423728,0.9812066675949609,-0.04900327776445246,0.0,0.0,0.0
score_only,coh_resid_t2,1.5,6,0.390625,0.8305084745762712,0.38135593220338987,0.9487955390795832,-0.11828706450331206,0.0,0.0,0.0
score_only,coh_resid_energy,1.5,6,0.265625,0.6779661016949152,0.24576271186440676,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
score_only,ewma_coh_resid_t2,1.5,6,0.59375,0.8983050847457628,0.559322033898305,0.9955046838149428,-0.09719959906918008,0.0,0.0,0.0
score_only,cusum_coh_resid_t2,1.5,6,0.671875,1.0,0.6694915254237288,0.9987519386777421,0.001248061322257854,0.0,0.0,0.0
score_only,max_abs,2.0,6,0.515625,0.9322033898305084,0.536723163841808,0.9870851216692245,-0.05488173183871603,0.0,0.0,0.0
score_only,T2,2.0,6,0.421875,0.7966101694915254,0.41807909604519783,0.9626637667970499,-0.1660535973055245,0.0,0.0,0.0
score_only,res_energy,2.0,6,0.40625,0.7966101694915254,0.39265536723163846,0.9561851089820266,-0.15957493949050117,0.0,0.0,0.0
score_only,pc_t2,2.0,6,0.484375,0.9491525423728814,0.47740112994350287,0.9812066675949609,-0.03205412522207951,0.0,0.0,0.0
score_only,stale,2.0,6,0.0625,0.23728813559322035,0.06779661016949153,0.32106584310531616,-0.08377770751209582,0.0,0.0,0.0
score_only,factor_cov_change,2.0,6,0.484375,0.9322033898305084,0.5084745762711864,0.9812066675949609,-0.04900327776445246,0.0,0.0,0.0
score_only,factor_cov_delta,2.0,6,0.515625,0.9661016949152542,0.5338983050847458,0.9870851216692245,-0.020983426753970247,0.0,0.0,0.0
score_only,factor_cov_lrt,2.0,6,0.40625,0.847457627118644,0.4322033898305085,0.9561851089820266,-0.10872748186338255,0.0,0.0,0.0
score_only,factor_cov_lrt_delta,2.0,6,0.453125,0.9661016949152542,0.43785310734463273,0.9732497144577792,-0.007148019542524975,0.0,0.0,0.0
score_only,fused_sp,2.0,6,0.421875,0.847457627118644,0.43502824858757067,0.9626637667970499,-0.11520613967840587,0.0,0.0,0.0
score_only,fused_fisher,2.0,6,0.5,0.864406779661017,0.5,0.984375,-0.11996822033898302,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,2.0,6,0.421875,0.847457627118644,0.43502824858757067,0.9626637667970499,-0.11520613967840587,0.0,0.0,0.0
score_only,fused_fisher_lrt_delta,2.0,6,0.484375,0.9491525423728814,0.47740112994350287,0.9812066675949609,-0.03205412522207951,0.0,0.0,0.0
score_only,ewma_factor_cov_lrt,2.0,6,0.46875,0.847457627118644,0.4915254237288136,0.9775201370939612,-0.1300625099753172,0.0,0.0,0.0
score_only,cusum_factor_cov_lrt,2.0,6,0.484375,0.9322033898305084,0.5169491525423728,0.9812066675949609,-0.04900327776445246,0.0,0.0,0.0
score_only,coh_resid_t2,2.0,6,0.375,0.7796610169491526,0.38983050847457634,0.9403953552246094,-0.1607343382754568,0.0,0.0,0.0
score_only,coh_resid_energy,2.0,6,0.265625,0.6779661016949152,0.24576271186440676,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
score_only,ewma_coh_resid_t2,2.0,6,0.59375,0.8983050847457628,0.559322033898305,0.9955046838149428,-0.09719959906918008,0.0,0.0,0.0
score_only,cusum_coh_resid_t2,2.0,6,0.671875,1.0,0.6694915254237288,0.9987519386777421,0.001248061322257854,0.0,0.0,0.0
all_only,max_abs,0.25,6,0.296875,0.5932203389830508,0.288135593220339,0.8791643065487733,-0.2859439675657225,0.0,0.0,0.0
all_only,T2,0.25,6,0.3125,0.576271186440678,0.2966101694915254,0.8944067358970642,-0.3181355494563862,0.0,0.0,0.0
all_only,res_energy,0.25,6,0.15625,0.3898305084745763,0.15254237288135594,0.6391865527257323,-0.24935604425115604,0.0,0.0,0.0
all_only,pc_t2,0.25,6,0.140625,0.4406779661016949,0.13559322033898302,0.5971936641581124,-0.15651569805641746,0.0,0.0,0.0
all_only,stale,0.25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_only,factor_cov_change,0.25,6,0.34375,0.7457627118644068,0.3559322033898305,0.9201240753754973,-0.17436136351109055,0.0,0.0,0.0
all_only,factor_cov_delta,0.25,6,0.28125,0.7796610169491526,0.28813559322033905,0.8621308347210288,-0.08246981777187623,0.0,0.0,0.0
all_only,factor_cov_lrt,0.25,6,0.046875,0.13559322033898305,0.05084745762711865,0.250279879765003,-0.11468665942601994,0.0,0.0,0.0
all_only,factor_cov_lrt_delta,0.25,6,0.046875,0.1864406779661017,0.04519774011299434,0.250279879765003,-0.06383920179890129,0.0,0.0,0.0
all_only,fused_sp,0.25,6,0.1875,0.4067796610169492,0.1864406779661017,0.7122997641563416,-0.3055201031393924,0.0,0.0,0.0
all_only,fused_fisher,0.25,6,0.171875,0.4067796610169492,0.1694915254237288,0.6774660957598826,-0.2706864347429334,0.0,0.0,0.0
all_only,fused_sp_lrt_delta,0.25,6,0.125,0.2542372881355932,0.11864406779661016,0.5512046813964844,-0.29696739326089117,0.0,0.0,0.0
all_only,fused_fisher_lrt_delta,0.25,6,0.0625,0.1864406779661017,0.05367231638418078,0.32106584310531616,-0.13462516513921446,0.0,0.0,0.0
all_only,ewma_factor_cov_lrt,0.25,6,0.0625,0.15254237288135594,0.06779661016949151,0.32106584310531616,-0.16852347022396022,0.0,0.0,0.0
all_only,cusum_factor_cov_lrt,0.25,6,0.25,0.6440677966101694,0.2711864406779661,0.822021484375,-0.17795368776483056,0.0,0.0,0.0
all_only,max_abs,0.5,6,0.296875,0.5932203389830508,0.288135593220339,0.8791643065487733,-0.2859439675657225,0.0,0.0,0.0
all_only,T2,0.5,6,0.3125,0.576271186440678,0.2966101694915254,0.8944067358970642,-0.3181355494563862,0.0,0.0,0.0
all_only,res_energy,0.5,6,0.296875,0.7796610169491526,0.2937853107344633,0.8791643065487733,-0.09950328959962074,0.0,0.0,0.0
all_only,pc_t2,0.5,6,0.25,0.6440677966101694,0.2542372881355932,0.822021484375,-0.17795368776483056,0.0,0.0,0.0
all_only,stale,0.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_only,factor_cov_change,0.5,6,0.53125,0.9491525423728814,0.559322033898305,0.9893916537985206,-0.040239111425639185,0.0,0.0,0.0
all_only,factor_cov_delta,0.5,6,0.28125,0.7457627118644068,0.28813559322033905,0.8621308347210288,-0.11636812285662201,0.0,0.0,0.0
all_only,factor_cov_lrt,0.5,6,0.0625,0.15254237288135594,0.06779661016949153,0.32106584310531616,-0.16852347022396022,0.0,0.0,0.0
all_only,factor_cov_lrt_delta,0.5,6,0.125,0.4745762711864407,0.11581920903954804,0.5512046813964844,-0.07662841021004368,0.0,0.0,0.0
all_only,fused_sp,0.5,6,0.296875,0.7288135593220338,0.3050847457627119,0.8791643065487733,-0.15035074722673947,0.0,0.0,0.0
all_only,fused_fisher,0.5,6,0.234375,0.4576271186440678,0.23728813559322035,0.7985827619995689,-0.3409556433555011,0.0,0.0,0.0
all_only,fused_sp_lrt_delta,0.5,6,0.234375,0.559322033898305,0.23728813559322035,0.7985827619995689,-0.23926072810126386,0.0,0.0,0.0
all_only,fused_fisher_lrt_delta,0.5,6,0.203125,0.4067796610169492,0.2033898305084746,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
all_only,ewma_factor_cov_lrt,0.5,6,0.078125,0.1694915254237288,0.0847457627118644,0.3861924501688918,-0.216700924745163,0.0,0.0,0.0
all_only,cusum_factor_cov_lrt,0.5,6,0.265625,0.6610169491525424,0.288135593220339,0.8431417723040795,-0.1821248231515371,0.0,0.0,0.0
all_only,max_abs,0.75,6,0.484375,0.847457627118644,0.4943502824858757,0.9812066675949609,-0.13374904047631686,0.0,0.0,0.0
all_only,T2,0.75,6,0.390625,0.8135593220338984,0.38135593220338987,0.9487955390795832,-0.1352362170456849,0.0,0.0,0.0
all_only,res_energy,0.75,6,0.359375,0.7457627118644068,0.3474576271186441,0.9308768857590621,-0.18511417389465534,0.0,0.0,0.0
all_only,pc_t2,0.75,6,0.265625,0.6779661016949152,0.2796610169491525,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
all_only,stale,0.75,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_only,factor_cov_change,0.75,6,0.53125,0.9491525423728814,0.559322033898305,0.9893916537985206,-0.040239111425639185,0.0,0.0,0.0
all_only,factor_cov_delta,0.75,6,0.28125,0.7457627118644068,0.28813559322033905,0.8621308347210288,-0.11636812285662201,0.0,0.0,0.0
all_only,factor_cov_lrt,0.75,6,0.078125,0.1694915254237288,0.0847457627118644,0.3861924501688918,-0.216700924745163,0.0,0.0,0.0
all_only,factor_cov_lrt_delta,0.75,6,0.171875,0.5084745762711864,0.1553672316384181,0.6774660957598826,-0.16899151948869617,0.0,0.0,0.0
all_only,fused_sp,0.75,6,0.4375,0.847457627118644,0.4576271186440678,0.9683236479759216,-0.1208660208572776,0.0,0.0,0.0
all_only,fused_fisher,0.75,6,0.265625,0.6271186440677966,0.2711864406779661,0.8431417723040795,-0.2160231282362829,0.0,0.0,0.0
all_only,fused_sp_lrt_delta,0.75,6,0.234375,0.559322033898305,0.23728813559322035,0.7985827619995689,-0.23926072810126386,0.0,0.0,0.0
all_only,fused_fisher_lrt_delta,0.75,6,0.21875,0.5084745762711864,0.22033898305084745,0.7726263245567679,-0.2641517482855815,0.0,0.0,0.0
all_only,ewma_factor_cov_lrt,0.75,6,0.109375,0.288135593220339,0.11864406779661017,0.5009210069983965,-0.2127854137780575,0.0,0.0,0.0
all_only,cusum_factor_cov_lrt,0.75,6,0.375,0.7796610169491526,0.39548022598870053,0.9403953552246094,-0.1607343382754568,0.0,0.0,0.0
all_only,max_abs,1.0,6,0.5,0.9322033898305084,0.5112994350282486,0.984375,-0.05217161016949157,0.0,0.0,0.0
all_only,T2,1.0,6,0.390625,0.8135593220338984,0.38983050847457634,0.9487955390795832,-0.1352362170456849,0.0,0.0,0.0
all_only,res_energy,1.0,6,0.359375,0.7457627118644068,0.3474576271186441,0.9308768857590621,-0.18511417389465534,0.0,0.0,0.0
all_only,pc_t2,1.0,6,0.265625,0.6779661016949152,0.2796610169491525,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
all_only,stale,1.0,6,0.09375,0.4915254237288136,0.08757062146892654,0.44602761324495077,0.04549781048386281,0.0,0.0,0.0
all_only,factor_cov_change,1.0,6,0.53125,0.9491525423728814,0.559322033898305,0.9893916537985206,-0.040239111425639185,0.0,0.0,0.0
all_only,factor_cov_delta,1.0,6,0.5,0.9830508474576272,0.5169491525423728,0.984375,-0.0013241525423728362,0.0,0.0,0.0
all_only,factor_cov_lrt,1.0,6,0.21875,0.559322033898305,0.23728813559322037,0.7726263245567679,-0.2133042906584629,0.0,0.0,0.0
all_only,factor_cov_lrt_delta,1.0,6,0.21875,0.7796610169491526,0.20621468926553677,0.7726263245567679,0.007034692392384634,0.0,0.0,0.0
all_only,fused_sp,1.0,6,0.484375,0.8813559322033898,0.49435028248587565,0.9812066675949609,-0.09985073539157108,0.0,0.0,0.0
all_only,fused_fisher,1.0,6,0.4375,0.9152542372881356,0.4576271186440678,0.9683236479759216,-0.053069410687786034,0.0,0.0,0.0
all_only,fused_sp_lrt_delta,1.0,6,0.28125,0.7796610169491526,0.28813559322033905,0.8621308347210288,-0.08246981777187623,0.0,0.0,0.0
all_only,fused_fisher_lrt_delta,1.0,6,0.296875,0.711864406779661,0.3050847457627119,0.8791643065487733,-0.1672998997691123,0.0,0.0,0.0
all_only,ewma_factor_cov_lrt,1.0,6,0.109375,0.288135593220339,0.11864406779661017,0.5009210069983965,-0.2127854137780575,0.0,0.0,0.0
all_only,cusum_factor_cov_lrt,1.0,6,0.375,0.7796610169491526,0.39548022598870053,0.9403953552246094,-0.1607343382754568,0.0,0.0,0.0
all_only,max_abs,1.25,6,0.5,0.9322033898305084,0.5112994350282486,0.984375,-0.05217161016949157,0.0,0.0,0.0
all_only,T2,1.25,6,0.390625,0.8135593220338984,0.38983050847457634,0.9487955390795832,-0.1352362170456849,0.0,0.0,0.0
all_only,res_energy,1.25,6,0.359375,0.7457627118644068,0.3474576271186441,0.9308768857590621,-0.18511417389465534,0.0,0.0,0.0
all_only,pc_t2,1.25,6,0.265625,0.6779661016949152,0.2796610169491525,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
all_only,stale,1.25,6,0.09375,0.4915254237288136,0.08757062146892654,0.44602761324495077,0.04549781048386281,0.0,0.0,0.0
all_only,factor_cov_change,1.25,6,0.5625,0.9830508474576272,0.5932203389830508,0.9929875731468201,-0.009936725689192905,0.0,0.0,0.0
all_only,factor_cov_delta,1.25,6,0.5,0.9830508474576272,0.5169491525423728,0.984375,-0.0013241525423728362,0.0,0.0,0.0
all_only,factor_cov_lrt,1.25,6,0.21875,0.559322033898305,0.23728813559322037,0.7726263245567679,-0.2133042906584629,0.0,0.0,0.0
all_only,factor_cov_lrt_delta,1.25,6,0.28125,0.864406779661017,0.2740112994350283,0.8621308347210288,0.0022759449399881726,0.0,0.0,0.0
all_only,fused_sp,1.25,6,0.53125,0.8983050847457628,0.5451977401129943,0.9893916537985206,-0.0910865690527578,0.0,0.0,0.0
all_only,fused_fisher,1.25,6,0.4375,0.9152542372881356,0.4576271186440678,0.9683236479759216,-0.053069410687786034,0.0,0.0,0.0
all_only,fused_sp_lrt_delta,1.25,6,0.328125,0.7796610169491526,0.3248587570621469,0.9080120607832214,-0.1283510438340688,0.0,0.0,0.0
all_only,fused_fisher_lrt_delta,1.25,6,0.375,0.8305084745762712,0.3898305084745763,0.9403953552246094,-0.10988688064833818,0.0,0.0,0.0
all_only,ewma_factor_cov_lrt,1.25,6,0.109375,0.288135593220339,0.11864406779661017,0.5009210069983965,-0.2127854137780575,0.0,0.0,0.0
all_only,cusum_factor_cov_lrt,1.25,6,0.375,0.7796610169491526,0.39548022598870053,0.9403953552246094,-0.1607343382754568,0.0,0.0,0.0
all_only,max_abs,1.5,6,0.5,0.9322033898305084,0.5112994350282486,0.984375,-0.05217161016949157,0.0,0.0,0.0
all_only,T2,1.5,6,0.390625,0.8135593220338984,0.38983050847457634,0.9487955390795832,-0.1352362170456849,0.0,0.0,0.0
all_only,res_energy,1.5,6,0.546875,0.9491525423728814,0.5508474576271186,0.9913441814569524,-0.042191639084070975,0.0,0.0,0.0
all_only,pc_t2,1.5,6,0.265625,0.6779661016949152,0.2796610169491525,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
all_only,stale,1.5,6,0.09375,0.4915254237288136,0.08757062146892654,0.44602761324495077,0.04549781048386281,0.0,0.0,0.0
all_only,factor_cov_change,1.5,6,0.5625,0.9830508474576272,0.5932203389830508,0.9929875731468201,-0.009936725689192905,0.0,0.0,0.0
all_only,factor_cov_delta,1.5,6,0.5,0.9830508474576272,0.5169491525423728,0.984375,-0.0013241525423728362,0.0,0.0,0.0
all_only,factor_cov_lrt,1.5,6,0.21875,0.559322033898305,0.23728813559322037,0.7726263245567679,-0.2133042906584629,0.0,0.0,0.0
all_only,factor_cov_lrt_delta,1.5,6,0.28125,0.864406779661017,0.2740112994350283,0.8621308347210288,0.0022759449399881726,0.0,0.0,0.0
all_only,fused_sp,1.5,6,0.53125,0.8983050847457628,0.5451977401129943,0.9893916537985206,-0.0910865690527578,0.0,0.0,0.0
all_only,fused_fisher,1.5,6,0.4375,0.9152542372881356,0.4576271186440678,0.9683236479759216,-0.053069410687786034,0.0,0.0,0.0
all_only,fused_sp_lrt_delta,1.5,6,0.328125,0.7796610169491526,0.3248587570621469,0.9080120607832214,-0.1283510438340688,0.0,0.0,0.0
all_only,fused_fisher_lrt_delta,1.5,6,0.375,0.8305084745762712,0.3898305084745763,0.9403953552246094,-0.10988688064833818,0.0,0.0,0.0
all_only,ewma_factor_cov_lrt,1.5,6,0.109375,0.288135593220339,0.11864406779661017,0.5009210069983965,-0.2127854137780575,0.0,0.0,0.0
all_only,cusum_factor_cov_lrt,1.5,6,0.375,0.7796610169491526,0.39548022598870053,0.9403953552246094,-0.1607343382754568,0.0,0.0,0.0
all_only,max_abs,2.0,6,0.5,0.9322033898305084,0.5112994350282486,0.984375,-0.05217161016949157,0.0,0.0,0.0
all_only,T2,2.0,6,0.390625,0.8135593220338984,0.38983050847457634,0.9487955390795832,-0.1352362170456849,0.0,0.0,0.0
all_only,res_energy,2.0,6,0.546875,0.9491525423728814,0.5508474576271186,0.9913441814569524,-0.042191639084070975,0.0,0.0,0.0
all_only,pc_t2,2.0,6,0.265625,0.6779661016949152,0.2796610169491525,0.8431417723040795,-0.16517567060916427,0.0,0.0,0.0
all_only,stale,2.0,6,0.09375,0.4915254237288136,0.08757062146892654,0.44602761324495077,0.04549781048386281,0.0,0.0,0.0
all_only,factor_cov_change,2.0,6,0.5625,0.9830508474576272,0.5932203389830508,0.9929875731468201,-0.009936725689192905,0.0,0.0,0.0
all_only,factor_cov_delta,2.0,6,0.5,0.9830508474576272,0.5169491525423728,0.984375,-0.0013241525423728362,0.0,0.0,0.0
all_only,factor_cov_lrt,2.0,6,0.25,0.576271186440678,0.2711864406779661,0.822021484375,-0.24575029793432202,0.0,0.0,0.0
all_only,factor_cov_lrt_delta,2.0,6,0.28125,0.864406779661017,0.2740112994350283,0.8621308347210288,0.0022759449399881726,0.0,0.0,0.0
all_only,fused_sp,2.0,6,0.53125,0.8983050847457628,0.5451977401129943,0.9893916537985206,-0.0910865690527578,0.0,0.0,0.0
all_only,fused_fisher,2.0,6,0.4375,0.9152542372881356,0.4576271186440678,0.9683236479759216,-0.053069410687786034,0.0,0.0,0.0
all_only,fused_sp_lrt_delta,2.0,6,0.375,0.7966101694915254,0.37570621468926557,0.9403953552246094,-0.14378518573308396,0.0,0.0,0.0
all_only,fused_fisher_lrt_delta,2.0,6,0.375,0.8305084745762712,0.3898305084745763,0.9403953552246094,-0.10988688064833818,0.0,0.0,0.0
all_only,ewma_factor_cov_lrt,2.0,6,0.109375,0.288135593220339,0.11864406779661017,0.5009210069983965,-0.2127854137780575,0.0,0.0,0.0
all_only,cusum_factor_cov_lrt,2.0,6,0.375,0.7796610169491526,0.39548022598870053,0.9403953552246094,-0.1607343382754568,0.0,0.0,0.0
