panel,detector,budget,max_events_ratio,max_tiw_ratio,frac_violate_events,frac_violate_tiw,pass_rate,frac_violate_any,n_windows
full,cusum_factor_cov_lrt,0.25,2.6666666666666665,1.2962962962962963,1.0,0.6666666666666666,0.0,1.0,3
full,cusum_factor_cov_lrt,0.5,2.6666666666666665,1.6666666666666667,1.0,1.0,0.0,1.0,3
full,cusum_factor_cov_lrt,0.75,1.7777777777777777,2.5925925925925926,1.0,1.0,0.0,1.0,3
full,cusum_factor_cov_lrt,1.0,1.3333333333333333,2.5925925925925926,0.3333333333333333,1.0,0.0,1.0,3
full,cusum_factor_cov_lrt,1.25,1.0666666666666667,2.5925925925925926,0.0,1.0,0.0,1.0,3
full,cusum_factor_cov_lrt,1.5,0.8888888888888888,2.5925925925925926,0.0,1.0,0.0,1.0,3
full,cusum_factor_cov_lrt,2.0,0.6666666666666666,2.5925925925925926,0.0,1.0,0.0,1.0,3
full,ewma_factor_cov_lrt,0.25,1.3333333333333333,0.925925925925926,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
full,ewma_factor_cov_lrt,0.5,0.6666666666666666,1.1111111111111112,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,ewma_factor_cov_lrt,0.75,0.4444444444444444,1.1111111111111112,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,ewma_factor_cov_lrt,1.0,0.3333333333333333,1.1111111111111112,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,ewma_factor_cov_lrt,1.25,0.26666666666666666,1.1111111111111112,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,ewma_factor_cov_lrt,1.5,0.2222222222222222,1.1111111111111112,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,ewma_factor_cov_lrt,2.0,0.5,2.777777777777778,0.0,1.0,0.0,1.0,3
full,factor_cov_change,0.25,4.0,2.2222222222222223,1.0,1.0,0.0,1.0,3
full,factor_cov_change,0.5,2.0,2.5925925925925926,1.0,1.0,0.0,1.0,3
full,factor_cov_change,0.75,2.2222222222222223,3.703703703703704,1.0,1.0,0.0,1.0,3
full,factor_cov_change,1.0,1.6666666666666667,3.703703703703704,1.0,1.0,0.0,1.0,3
full,factor_cov_change,1.25,1.3333333333333335,4.444444444444445,0.6666666666666666,1.0,0.0,1.0,3
full,factor_cov_change,1.5,1.1111111111111112,4.444444444444445,0.6666666666666666,1.0,0.0,1.0,3
full,factor_cov_change,2.0,0.8333333333333334,4.444444444444445,0.0,1.0,0.0,1.0,3
full,factor_cov_delta,0.25,2.6666666666666665,2.2222222222222223,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,factor_cov_delta,0.5,2.0,2.4074074074074074,1.0,0.6666666666666666,0.0,1.0,3
full,factor_cov_delta,0.75,1.7777777777777777,2.5925925925925926,1.0,0.6666666666666666,0.0,1.0,3
full,factor_cov_delta,1.0,2.0,3.3333333333333335,1.0,1.0,0.0,1.0,3
full,factor_cov_delta,1.25,1.6,3.3333333333333335,0.6666666666666666,1.0,0.0,1.0,3
full,factor_cov_delta,1.5,1.1111111111111112,4.074074074074074,0.6666666666666666,1.0,0.0,1.0,3
full,factor_cov_delta,2.0,0.8333333333333334,4.074074074074074,0.0,1.0,0.0,1.0,3
full,factor_cov_lrt,0.25,1.3333333333333333,0.7407407407407407,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt,0.5,1.3333333333333333,1.2962962962962963,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt,0.75,1.3333333333333333,1.4814814814814814,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt,1.0,1.0,1.4814814814814814,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt,1.25,1.0666666666666667,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt,1.5,0.8888888888888888,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt,2.0,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt_delta,0.25,1.3333333333333333,0.18518518518518517,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
full,factor_cov_lrt_delta,0.5,4.666666666666667,1.2962962962962963,1.0,0.6666666666666666,0.0,1.0,3
full,factor_cov_lrt_delta,0.75,3.111111111111111,1.2962962962962963,1.0,0.6666666666666666,0.0,1.0,3
full,factor_cov_lrt_delta,1.0,2.3333333333333335,1.2962962962962963,1.0,0.6666666666666666,0.0,1.0,3
full,factor_cov_lrt_delta,1.25,1.8666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.0,1.0,3
