slice,drift_delta,drift_mode,drift_scope,online_recal,n_rows,pass_rate_mean,events_ratio_p95,events_ratio_p99,max_events_ratio_overall,tiw_ratio_p95,tiw_ratio_p99,max_tiw_ratio_overall,clean_pass_rate_mean,pass_rate_delta_vs_clean,flip_1to0_rate,flip_0to1_rate,max_events_ratio_delta_vs_clean
score_only_budget_ge_0p75,0.0,noise_ar1,score_all,1,114,0.5964912280701754,1.3333333333333333,1.6233333333333348,1.6666666666666667,2.0940170940170844,3.2051282051282053,3.2051282051282053,0.5964912280701754,0.0,0.0,0.0,0.0
score_only_budget_ge_0p75,0.25,noise_ar1,score_all,1,114,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3675213675213675,2.1927350427350456,2.2649572649572653,0.5964912280701754,0.07017543859649122,0.08771929824561403,0.15789473684210525,0.6666666666666666
score_only_budget_ge_0p75,0.5,noise_ar1,score_all,1,114,0.6754385964912281,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3397435897435894,2.138888888888892,2.2222222222222223,0.5964912280701754,0.07894736842105265,0.08771929824561403,0.16666666666666666,0.6666666666666667
score_only_budget_ge_0p75,0.75,noise_ar1,score_all,1,114,0.631578947368421,1.4499999999999982,1.6666666666666667,2.0,1.2970085470085468,2.161111111111113,2.2222222222222223,0.5964912280701754,0.03508771929824561,0.14912280701754385,0.18421052631578946,1.0
score_only_budget_ge_0p75,1.0,noise_ar1,score_all,1,114,0.6491228070175439,1.3333333333333333,1.6666666666666667,2.0,1.3675213675213675,2.2222222222222223,2.6923076923076925,0.5964912280701754,0.052631578947368474,0.18421052631578946,0.23684210526315788,1.0
