panel,detector,budget,duration_months,tiw_eval,p_overlap_warning_uniform,tiw_in_window_uniform,p_overlap_indep,p_overlap_minus_indep,cad_win_zero,dtiw_win_zero,dfae_win_zero
full,factor_cov_delta,0.75,6,0.1875,0.3389830508474576,0.19491525423728814,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
full,factor_cov_lrt,0.75,6,0.125,0.3389830508474576,0.1327683615819209,0.5512046813964844,-0.21222163054902676,0.0,0.0,0.0
full,factor_cov_lrt_delta,0.75,6,0.078125,0.4067796610169492,0.0790960451977401,0.3861924501688918,0.02058721084805737,0.0,0.0,0.0
full,fused_sp,0.75,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher,0.75,6,0.15625,0.2711864406779661,0.14124293785310732,0.6391865527257323,-0.3680001120477662,0.0,0.0,0.0
full,fused_sp_lrt_delta,0.75,6,0.15625,0.3898305084745763,0.15254237288135594,0.6391865527257323,-0.24935604425115604,0.0,0.0,0.0
full,fused_fisher_lrt_delta,0.75,6,0.15625,0.288135593220339,0.1271186440677966,0.6391865527257323,-0.35105095950539333,0.0,0.0,0.0
full,ewma_factor_cov_lrt,0.75,6,0.1875,0.3389830508474576,0.2033898305084746,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
full,cusum_factor_cov_lrt,0.75,6,0.375,0.847457627118644,0.40395480225988706,0.9403953552246094,-0.09293772810596534,0.0,0.0,0.0
full,max_abs,1.0,6,0.203125,0.3220338983050847,0.2033898305084746,0.7439403115859022,-0.4219064132808175,0.0,0.0,0.0
full,T2,1.0,6,0.203125,0.3898305084745763,0.20338983050847453,0.7439403115859022,-0.35410980311132595,0.0,0.0,0.0
full,res_energy,1.0,6,0.203125,0.4067796610169492,0.17796610169491525,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
full,pc_t2,1.0,6,0.1875,0.3050847457627119,0.17796610169491525,0.7122997641563416,-0.40721501839362967,0.0,0.0,0.0
full,stale,1.0,6,0.203125,0.5254237288135594,0.22033898305084745,0.7439403115859022,-0.21851658277234287,0.0,0.0,0.0
full,factor_cov_change,1.0,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
full,factor_cov_delta,1.0,6,0.203125,0.3559322033898305,0.2033898305084746,0.7439403115859022,-0.38800810819607173,0.0,0.0,0.0
full,factor_cov_lrt,1.0,6,0.125,0.3389830508474576,0.1327683615819209,0.5512046813964844,-0.21222163054902676,0.0,0.0,0.0
full,factor_cov_lrt_delta,1.0,6,0.125,0.6610169491525424,0.12994350282485875,0.5512046813964844,0.10981226775605801,0.0,0.0,0.0
full,fused_sp,1.0,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher,1.0,6,0.15625,0.2711864406779661,0.14124293785310732,0.6391865527257323,-0.3680001120477662,0.0,0.0,0.0
full,fused_sp_lrt_delta,1.0,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher_lrt_delta,1.0,6,0.171875,0.288135593220339,0.1440677966101695,0.6774660957598826,-0.3893305025395436,0.0,0.0,0.0
full,ewma_factor_cov_lrt,1.0,6,0.1875,0.3389830508474576,0.2033898305084746,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
full,cusum_factor_cov_lrt,1.0,6,0.375,0.7966101694915254,0.403954802259887,0.9403953552246094,-0.14378518573308396,0.0,0.0,0.0
full,max_abs,1.25,6,0.140625,0.288135593220339,0.13559322033898305,0.5971936641581124,-0.3090580709377734,0.0,0.0,0.0
full,T2,1.25,6,0.203125,0.4067796610169492,0.18644067796610167,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
full,res_energy,1.25,6,0.203125,0.4067796610169492,0.17796610169491525,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
full,pc_t2,1.25,6,0.1875,0.3050847457627119,0.1694915254237288,0.7122997641563416,-0.40721501839362967,0.0,0.0,0.0
full,stale,1.25,6,0.171875,0.3220338983050847,0.17231638418079098,0.6774660957598826,-0.35543219745479787,0.0,0.0,0.0
full,factor_cov_change,1.25,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
full,factor_cov_delta,1.25,6,0.203125,0.3559322033898305,0.2033898305084746,0.7439403115859022,-0.38800810819607173,0.0,0.0,0.0
full,factor_cov_lrt,1.25,6,0.125,0.3389830508474576,0.1327683615819209,0.5512046813964844,-0.21222163054902676,0.0,0.0,0.0
full,factor_cov_lrt_delta,1.25,6,0.15625,0.6440677966101694,0.1440677966101695,0.6391865527257323,0.004881243884437114,0.0,0.0,0.0
full,fused_sp,1.25,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher,1.25,6,0.109375,0.23728813559322035,0.1016949152542373,0.5009210069983965,-0.2636328714051761,0.0,0.0,0.0
full,fused_sp_lrt_delta,1.25,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher_lrt_delta,1.25,6,0.109375,0.2542372881355932,0.07627118644067797,0.5009210069983965,-0.24668371886280327,0.0,0.0,0.0
full,ewma_factor_cov_lrt,1.25,6,0.1875,0.3389830508474576,0.2033898305084746,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
full,cusum_factor_cov_lrt,1.25,6,0.375,0.7966101694915254,0.403954802259887,0.9403953552246094,-0.14378518573308396,0.0,0.0,0.0
full,max_abs,1.5,6,0.140625,0.288135593220339,0.13559322033898305,0.5971936641581124,-0.3090580709377734,0.0,0.0,0.0
full,T2,1.5,6,0.203125,0.4067796610169492,0.18644067796610167,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
full,res_energy,1.5,6,0.1875,0.3898305084745763,0.1694915254237288,0.7122997641563416,-0.32246925568176527,0.0,0.0,0.0
full,pc_t2,1.5,6,0.1875,0.3050847457627119,0.1694915254237288,0.7122997641563416,-0.40721501839362967,0.0,0.0,0.0
full,stale,1.5,6,0.171875,0.3220338983050847,0.17231638418079098,0.6774660957598826,-0.35543219745479787,0.0,0.0,0.0
full,factor_cov_change,1.5,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
full,factor_cov_delta,1.5,6,0.1875,0.3389830508474576,0.1864406779661017,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
full,factor_cov_lrt,1.5,6,0.125,0.3389830508474576,0.1327683615819209,0.5512046813964844,-0.21222163054902676,0.0,0.0,0.0
full,factor_cov_lrt_delta,1.5,6,0.15625,0.6440677966101694,0.1440677966101695,0.6391865527257323,0.004881243884437114,0.0,0.0,0.0
full,fused_sp,1.5,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher,1.5,6,0.109375,0.23728813559322035,0.1016949152542373,0.5009210069983965,-0.2636328714051761,0.0,0.0,0.0
full,fused_sp_lrt_delta,1.5,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher_lrt_delta,1.5,6,0.109375,0.2542372881355932,0.07627118644067797,0.5009210069983965,-0.24668371886280327,0.0,0.0,0.0
full,ewma_factor_cov_lrt,1.5,6,0.1875,0.3389830508474576,0.2033898305084746,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
full,cusum_factor_cov_lrt,1.5,6,0.375,0.7966101694915254,0.403954802259887,0.9403953552246094,-0.14378518573308396,0.0,0.0,0.0
full,max_abs,2.0,6,0.140625,0.288135593220339,0.13559322033898305,0.5971936641581124,-0.3090580709377734,0.0,0.0,0.0
full,T2,2.0,6,0.203125,0.4067796610169492,0.18644067796610167,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
full,res_energy,2.0,6,0.1875,0.3898305084745763,0.1694915254237288,0.7122997641563416,-0.32246925568176527,0.0,0.0,0.0
full,pc_t2,2.0,6,0.1875,0.3050847457627119,0.1694915254237288,0.7122997641563416,-0.40721501839362967,0.0,0.0,0.0
full,stale,2.0,6,0.171875,0.3220338983050847,0.17231638418079098,0.6774660957598826,-0.35543219745479787,0.0,0.0,0.0
full,factor_cov_change,2.0,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
full,factor_cov_delta,2.0,6,0.1875,0.3389830508474576,0.1864406779661017,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
full,factor_cov_lrt,2.0,6,0.125,0.3389830508474576,0.1327683615819209,0.5512046813964844,-0.21222163054902676,0.0,0.0,0.0
full,factor_cov_lrt_delta,2.0,6,0.140625,0.5254237288135594,0.11299435028248585,0.5971936641581124,-0.071769935344553,0.0,0.0,0.0
full,fused_sp,2.0,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher,2.0,6,0.109375,0.23728813559322035,0.1016949152542373,0.5009210069983965,-0.2636328714051761,0.0,0.0,0.0
full,fused_sp_lrt_delta,2.0,6,0.171875,0.3898305084745763,0.15819209039548024,0.6774660957598826,-0.2876355872853063,0.0,0.0,0.0
full,fused_fisher_lrt_delta,2.0,6,0.109375,0.22033898305084745,0.0903954802259887,0.5009210069983965,-0.28058202394754905,0.0,0.0,0.0
full,ewma_factor_cov_lrt,2.0,6,0.09375,0.1864406779661017,0.1016949152542373,0.44602761324495077,-0.2595869352788491,0.0,0.0,0.0
full,cusum_factor_cov_lrt,2.0,6,0.375,0.7966101694915254,0.403954802259887,0.9403953552246094,-0.14378518573308396,0.0,0.0,0.0
score_only,max_abs,0.25,6,0.078125,0.22033898305084745,0.06779661016949151,0.3861924501688918,-0.16585346711804436,0.0,0.0,0.0
score_only,T2,0.25,6,0.125,0.3728813559322034,0.11864406779661017,0.5512046813964844,-0.17832332546428098,0.0,0.0,0.0
score_only,res_energy,0.25,6,0.0625,0.3220338983050847,0.05367231638418079,0.32106584310531616,0.0009680551997685582,0.0,0.0,0.0
score_only,pc_t2,0.25,6,0.125,0.3220338983050847,0.10734463276836158,0.5512046813964844,-0.22917078309139965,0.0,0.0,0.0
score_only,stale,0.25,6,0.03125,0.11864406779661017,0.033898305084745756,0.17344778683036566,-0.054803719033755485,0.0,0.0,0.0
score_only,factor_cov_change,0.25,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_delta,0.25,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_lrt,0.25,6,0.109375,0.2542372881355932,0.11016949152542373,0.5009210069983965,-0.24668371886280327,0.0,0.0,0.0
score_only,factor_cov_lrt_delta,0.25,6,0.03125,0.15254237288135594,0.025423728813559324,0.17344778683036566,-0.020905413949009716,0.0,0.0,0.0
score_only,fused_sp,0.25,6,0.078125,0.3389830508474576,0.07062146892655366,0.3861924501688918,-0.0472093993214342,0.0,0.0,0.0
score_only,fused_fisher,0.25,6,0.09375,0.3728813559322034,0.0847457627118644,0.44602761324495077,-0.07314625731274738,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,0.25,6,0.0625,0.288135593220339,0.05367231638418079,0.32106584310531616,-0.03293024988497717,0.0,0.0,0.0
score_only,fused_fisher_lrt_delta,0.25,6,0.015625,0.01694915254237288,0.002824858757062147,0.0901632960740244,-0.07321414353165152,0.0,0.0,0.0
score_only,ewma_factor_cov_lrt,0.25,6,0.15625,0.3050847457627119,0.16101694915254236,0.6391865527257323,-0.33410180696302044,0.0,0.0,0.0
score_only,cusum_factor_cov_lrt,0.25,6,0.453125,0.9152542372881356,0.4745762711864407,0.9732497144577792,-0.057995477169643594,0.0,0.0,0.0
score_only,coh_resid_t2,0.25,6,0.140625,0.3220338983050847,0.11016949152542374,0.5971936641581124,-0.27515976585302765,0.0,0.0,0.0
score_only,coh_resid_energy,0.25,6,0.140625,0.3898305084745763,0.12429378531073447,0.5971936641581124,-0.20736315568353608,0.0,0.0,0.0
score_only,ewma_coh_resid_t2,0.25,6,0.21875,0.5084745762711864,0.19491525423728812,0.7726263245567679,-0.2641517482855815,0.0,0.0,0.0
score_only,cusum_coh_resid_t2,0.25,6,0.671875,1.0,0.6694915254237288,0.9987519386777421,0.001248061322257854,0.0,0.0,0.0
score_only,max_abs,0.5,6,0.1875,0.3050847457627119,0.17796610169491525,0.7122997641563416,-0.40721501839362967,0.0,0.0,0.0
score_only,T2,0.5,6,0.125,0.3728813559322034,0.11864406779661017,0.5512046813964844,-0.17832332546428098,0.0,0.0,0.0
score_only,res_energy,0.5,6,0.0625,0.3220338983050847,0.05367231638418079,0.32106584310531616,0.0009680551997685582,0.0,0.0,0.0
score_only,pc_t2,0.5,6,0.109375,0.3898305084745763,0.11016949152542373,0.5009210069983965,-0.11109049852382019,0.0,0.0,0.0
score_only,stale,0.5,6,0.03125,0.11864406779661017,0.033898305084745756,0.17344778683036566,-0.054803719033755485,0.0,0.0,0.0
score_only,factor_cov_change,0.5,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_delta,0.5,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_lrt,0.5,6,0.109375,0.2542372881355932,0.11016949152542373,0.5009210069983965,-0.24668371886280327,0.0,0.0,0.0
score_only,factor_cov_lrt_delta,0.5,6,0.109375,0.4067796610169492,0.10451977401129943,0.5009210069983965,-0.0941413459814473,0.0,0.0,0.0
score_only,fused_sp,0.5,6,0.078125,0.3389830508474576,0.07062146892655366,0.3861924501688918,-0.0472093993214342,0.0,0.0,0.0
score_only,fused_fisher,0.5,6,0.09375,0.3728813559322034,0.0847457627118644,0.44602761324495077,-0.07314625731274738,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,0.5,6,0.0625,0.288135593220339,0.05367231638418079,0.32106584310531616,-0.03293024988497717,0.0,0.0,0.0
score_only,fused_fisher_lrt_delta,0.5,6,0.0625,0.2033898305084746,0.05084745762711865,0.32106584310531616,-0.11767601259684157,0.0,0.0,0.0
score_only,ewma_factor_cov_lrt,0.5,6,0.15625,0.3050847457627119,0.16101694915254236,0.6391865527257323,-0.33410180696302044,0.0,0.0,0.0
score_only,cusum_factor_cov_lrt,0.5,6,0.46875,0.9322033898305084,0.4915254237288136,0.9775201370939612,-0.045316747263452806,0.0,0.0,0.0
score_only,coh_resid_t2,0.5,6,0.125,0.3050847457627119,0.09322033898305086,0.5512046813964844,-0.2461199356337725,0.0,0.0,0.0
score_only,coh_resid_energy,0.5,6,0.1875,0.5084745762711864,0.17514124293785313,0.7122997641563416,-0.20382518788515513,0.0,0.0,0.0
score_only,ewma_coh_resid_t2,0.5,6,0.234375,0.5254237288135594,0.21186440677966098,0.7985827619995689,-0.27315903318600954,0.0,0.0,0.0
score_only,cusum_coh_resid_t2,0.5,6,0.671875,1.0,0.6694915254237288,0.9987519386777421,0.001248061322257854,0.0,0.0,0.0
score_only,max_abs,0.75,6,0.1875,0.3050847457627119,0.17796610169491525,0.7122997641563416,-0.40721501839362967,0.0,0.0,0.0
score_only,T2,0.75,6,0.1875,0.423728813559322,0.1864406779661017,0.7122997641563416,-0.28857095059701954,0.0,0.0,0.0
score_only,res_energy,0.75,6,0.203125,0.4067796610169492,0.2033898305084746,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
score_only,pc_t2,0.75,6,0.203125,0.4067796610169492,0.18079096045197743,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
score_only,stale,0.75,6,0.171875,0.3220338983050847,0.17231638418079098,0.6774660957598826,-0.35543219745479787,0.0,0.0,0.0
score_only,factor_cov_change,0.75,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_delta,0.75,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_lrt,0.75,6,0.125,0.2711864406779661,0.1271186440677966,0.5512046813964844,-0.2800182407185183,0.0,0.0,0.0
score_only,factor_cov_lrt_delta,0.75,6,0.21875,0.6949152542372882,0.2231638418079096,0.7726263245567679,-0.07771107031947977,0.0,0.0,0.0
score_only,fused_sp,0.75,6,0.15625,0.4067796610169492,0.15254237288135594,0.6391865527257323,-0.23240689170878315,0.0,0.0,0.0
score_only,fused_fisher,0.75,6,0.15625,0.5254237288135594,0.15254237288135591,0.6391865527257323,-0.11376282391217296,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,0.75,6,0.109375,0.3728813559322034,0.1016949152542373,0.5009210069983965,-0.12803965106619308,0.0,0.0,0.0
score_only,fused_fisher_lrt_delta,0.75,6,0.15625,0.2711864406779661,0.1271186440677966,0.6391865527257323,-0.3680001120477662,0.0,0.0,0.0
score_only,ewma_factor_cov_lrt,0.75,6,0.15625,0.3050847457627119,0.16101694915254236,0.6391865527257323,-0.33410180696302044,0.0,0.0,0.0
score_only,cusum_factor_cov_lrt,0.75,6,0.484375,0.9322033898305084,0.5169491525423728,0.9812066675949609,-0.04900327776445246,0.0,0.0,0.0
score_only,coh_resid_t2,0.75,6,0.21875,0.5084745762711864,0.19491525423728812,0.7726263245567679,-0.2641517482855815,0.0,0.0,0.0
score_only,coh_resid_energy,0.75,6,0.1875,0.4915254237288136,0.17514124293785313,0.7122997641563416,-0.22077434042752797,0.0,0.0,0.0
score_only,ewma_coh_resid_t2,0.75,6,0.25,0.5423728813559322,0.2288135593220339,0.822021484375,-0.2796486030190678,0.0,0.0,0.0
score_only,cusum_coh_resid_t2,0.75,6,0.671875,1.0,0.6694915254237288,0.9987519386777421,0.001248061322257854,0.0,0.0,0.0
score_only,max_abs,1.0,6,0.21875,0.3389830508474576,0.211864406779661,0.7726263245567679,-0.43364327370931033,0.0,0.0,0.0
score_only,T2,1.0,6,0.21875,0.423728813559322,0.19774011299435026,0.7726263245567679,-0.3488975109974459,0.0,0.0,0.0
score_only,res_energy,1.0,6,0.203125,0.4067796610169492,0.2033898305084746,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
score_only,pc_t2,1.0,6,0.1875,0.3898305084745763,0.1694915254237288,0.7122997641563416,-0.32246925568176527,0.0,0.0,0.0
score_only,stale,1.0,6,0.1875,0.3389830508474576,0.18926553672316387,0.7122997641563416,-0.37331671330888394,0.0,0.0,0.0
score_only,factor_cov_change,1.0,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_delta,1.0,6,0.203125,0.3559322033898305,0.2033898305084746,0.7439403115859022,-0.38800810819607173,0.0,0.0,0.0
score_only,factor_cov_lrt,1.0,6,0.125,0.2711864406779661,0.1271186440677966,0.5512046813964844,-0.2800182407185183,0.0,0.0,0.0
score_only,factor_cov_lrt_delta,1.0,6,0.15625,0.5254237288135594,0.15254237288135594,0.6391865527257323,-0.11376282391217296,0.0,0.0,0.0
score_only,fused_sp,1.0,6,0.203125,0.4067796610169492,0.2033898305084746,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
score_only,fused_fisher,1.0,6,0.15625,0.4745762711864407,0.1271186440677966,0.6391865527257323,-0.16461028153929164,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,1.0,6,0.1875,0.3898305084745763,0.1864406779661017,0.7122997641563416,-0.32246925568176527,0.0,0.0,0.0
score_only,fused_fisher_lrt_delta,1.0,6,0.171875,0.288135593220339,0.1440677966101695,0.6774660957598826,-0.3893305025395436,0.0,0.0,0.0
score_only,ewma_factor_cov_lrt,1.0,6,0.15625,0.3050847457627119,0.16101694915254236,0.6391865527257323,-0.33410180696302044,0.0,0.0,0.0
score_only,cusum_factor_cov_lrt,1.0,6,0.484375,0.9322033898305084,0.5169491525423728,0.9812066675949609,-0.04900327776445246,0.0,0.0,0.0
score_only,coh_resid_t2,1.0,6,0.21875,0.5084745762711864,0.19491525423728812,0.7726263245567679,-0.2641517482855815,0.0,0.0,0.0
score_only,coh_resid_energy,1.0,6,0.1875,0.4915254237288136,0.17514124293785313,0.7122997641563416,-0.22077434042752797,0.0,0.0,0.0
score_only,ewma_coh_resid_t2,1.0,6,0.25,0.5423728813559322,0.2288135593220339,0.822021484375,-0.2796486030190678,0.0,0.0,0.0
score_only,cusum_coh_resid_t2,1.0,6,0.671875,1.0,0.6694915254237288,0.9987519386777421,0.001248061322257854,0.0,0.0,0.0
score_only,max_abs,1.25,6,0.125,0.2711864406779661,0.11864406779661017,0.5512046813964844,-0.2800182407185183,0.0,0.0,0.0
score_only,T2,1.25,6,0.21875,0.423728813559322,0.19774011299435026,0.7726263245567679,-0.3488975109974459,0.0,0.0,0.0
score_only,res_energy,1.25,6,0.203125,0.4067796610169492,0.17796610169491525,0.7439403115859022,-0.33716065056895306,0.0,0.0,0.0
score_only,pc_t2,1.25,6,0.1875,0.3898305084745763,0.1694915254237288,0.7122997641563416,-0.32246925568176527,0.0,0.0,0.0
score_only,stale,1.25,6,0.21875,0.4406779661016949,0.23163841807909605,0.7726263245567679,-0.33194835845507303,0.0,0.0,0.0
score_only,factor_cov_change,1.25,6,0.1875,0.3220338983050847,0.1864406779661017,0.7122997641563416,-0.39026586585125683,0.0,0.0,0.0
score_only,factor_cov_delta,1.25,6,0.203125,0.3389830508474576,0.2033898305084746,0.7439403115859022,-0.4049572607384446,0.0,0.0,0.0
score_only,factor_cov_lrt,1.25,6,0.125,0.2711864406779661,0.1271186440677966,0.5512046813964844,-0.2800182407185183,0.0,0.0,0.0
score_only,factor_cov_lrt_delta,1.25,6,0.125,0.23728813559322035,0.10734463276836158,0.5512046813964844,-0.313916545803264,0.0,0.0,0.0
score_only,fused_sp,1.25,6,0.1875,0.3898305084745763,0.1864406779661017,0.7122997641563416,-0.32246925568176527,0.0,0.0,0.0
score_only,fused_fisher,1.25,6,0.140625,0.3728813559322034,0.11016949152542373,0.5971936641581124,-0.22431230822590897,0.0,0.0,0.0
score_only,fused_sp_lrt_delta,1.25,6,0.1875,0.3898305084745763,0.1864406779661017,0.7122997641563416,-0.32246925568176527,0.0,0.0,0.0
