slice,drift_delta,drift_mode,drift_scope,online_recal,n_rows,pass_rate_mean,events_ratio_p95,events_ratio_p99,max_events_ratio_overall,tiw_ratio_p95,tiw_ratio_p99,max_tiw_ratio_overall,clean_pass_rate_mean,pass_rate_delta_vs_clean,flip_1to0_rate,flip_0to1_rate,max_events_ratio_delta_vs_clean
score_only_budget_ge_0p75,0.25,noise_ar1,score_all,1,285,0.5298245614035088,1.3333333333333333,1.7777777777777777,2.6666666666666665,4.222222222222235,4.444444444444445,4.444444444444445,0.5157894736842106,0.014035087719298178,0.0035087719298245615,0.017543859649122806,0.4444444444444444
score_only_budget_ge_0p75,0.5,noise_ar1,score_all,1,285,0.5263157894736842,1.7555555555555566,1.8488888888889,2.6666666666666665,4.222222222222235,4.444444444444445,4.444444444444445,0.5157894736842106,0.010526315789473606,0.017543859649122806,0.028070175438596492,0.8888888888888888
score_only_budget_ge_0p75,0.75,noise_ar1,score_all,1,285,0.543859649122807,1.3333333333333335,2.2222222222222223,3.111111111111111,4.33333333333334,4.444444444444445,4.444444444444445,0.5157894736842106,0.028070175438596467,0.007017543859649123,0.03508771929824561,0.8888888888888891
score_only_budget_ge_0p75,1.0,noise_ar1,score_all,1,285,0.5263157894736842,1.3333333333333335,1.8488888888889,2.6666666666666665,4.296296296296305,4.444444444444445,4.444444444444445,0.5157894736842106,0.010526315789473606,0.031578947368421054,0.042105263157894736,0.44444444444444464
